Kode Wilayah;Mitra;ID RT;ID ART;Jenis Validasi;Perlakuan
1206073010000100;;19;;RICIAN 304, BERKODE 4,5,6,7;
1206080031000100;;88;;RICIAN 304, BERKODE 4,5,6,7;SESUAI BERKODE 4
1206080034000100;;11;;RICIAN 304, BERKODE 4,5,6,7;sesuai berkode 4
1206081002000300;;4;;RICIAN 304, BERKODE 4,5,6,7;Sesuai berkode 7
1206081004000300;;99;;RICIAN 304, BERKODE 4,5,6,7;SESUAI BERKODE 4
1206081007000200;;10;;RICIAN 304, BERKODE 4,5,6,7; SESUAI KODE 1
1206081007000200;;28;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 7
1206081008000100;;17;;RICIAN 304, BERKODE 4,5,6,7;SESUAI BERKODE 7
1206081008000100;;18;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 7
1206081008000100;;21;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206081008000100;;24;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 7
1206081008000100;;27;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206081008000100;;54;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206081008000200;;16;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 7
1206081008000200;;32;;RICIAN 304, BERKODE 4,5,6,7;SESUAI ENTRY KODE 1
1206081009000300;;7;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206081009000300;;9;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 3
1206081015000100;;1;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 7
1206081015000100;;2;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 7
1206081015000300;;32;;RICIAN 304, BERKODE 4,5,6,7;SESUAI ENTRY KODE 1
1206081016000200;;6;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206081016000200;;10;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206081016000200;;22;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206081016000200;;27;;RICIAN 304, BERKODE 4,5,6,7;SESUAI
1206081016000200;;30;;RICIAN 304, BERKODE 4,5,6,7;SESUAI
1206081016000200;;31;;RICIAN 304, BERKODE 4,5,6,7;SESUAIM KODE 6
1206081017000400;;8;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206081017000400;;14;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206081017000400;;19;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206082002000100;;11;;RICIAN 304, BERKODE 4,5,6,7;SUDAH DIPERBAIKI
1206082002000100;;21;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206082002000100;;63;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 5
1206082002000300;;6;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206082006000100;;24;;RICIAN 304, BERKODE 4,5,6,7;SUDAH DIPERBAIKI
1206082006000100;;52;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 3
1206082006000100;;125;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 6
1206082009000200;;188;;RICIAN 304, BERKODE 4,5,6,7;SESUAI KODE 4
1206083001000100;;21;;RICIAN 304, BERKODE 4,5,6,7;SESUAI
1206083004000200;;42;;RICIAN 304, BERKODE 4,5,6,7;SESUAI BERKODE 4
1206083006000300;;33;;RICIAN 304, BERKODE 4,5,6,7;SESUAI BERKODE 6
1206083012000200;;8;;RICIAN 304, BERKODE 4,5,6,7;SUDAH DIPERBAIKI
1206030006000100;;1;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206030025000300;;61;;RINCIAN 303 BERKODE 7,8,9;SUDAH DIPERBAIKI
1206030031000300;;31;;RINCIAN 303 BERKODE 7,8,9;SUDAH SESUAI
1206030031000300;;94;;RINCIAN 303 BERKODE 7,8,9;SUDAH DIPERBAIKI
1206030033000100;;50;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206030037000300;;22;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206030039000200;;59;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 2
1206031002000400;;11;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206040002000300;;60;;RINCIAN 303 BERKODE 7,8,9;SESUAI ENTRY BERKODE 6 DI DOKUMEN K
1206040019000400;;34;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 8
1206050005000100;;16;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206050005000100;;20;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206050014000600;;21;;RINCIAN 303 BERKODE 7,8,9;sesuai kode 8
1206050026000200;;13;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206050026000200;;25;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206050027000300;;11;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206050027000300;;13;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206051008000100;;13;;RINCIAN 303 BERKODE 7,8,9;
1206051015000300;;44;;RINCIAN 303 BERKODE 7,8,9;sesuai dan masih disosial
1206051015000300;;59;;RINCIAN 303 BERKODE 7,8,9;sesuai kode 8
1206051015000300;;61;;RINCIAN 303 BERKODE 7,8,9;sesuai kode 8
1206051015000300;;69;;RINCIAN 303 BERKODE 7,8,9;sesuai kode 8
1206051015000300;;71;;RINCIAN 303 BERKODE 7,8,9;sesuai kode 8
1206060003000100;;1;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206060007000100;;21;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 8
1206060024000100;;22;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 5
1206060028000100;;18;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206061001000400;;47;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206061003000400;;34;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206061003000400;;35;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 8
1206061007000100;;34;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206061008000100;;31;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206061008000100;;61;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206061008000100;;106;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206070012000100;;108;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206070014000200;;11;;RINCIAN 303 BERKODE 7,8,9;
1206070027000300;;12;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206070033000300;;35;;RINCIAN 303 BERKODE 7,8,9;
1206070033000300;;48;;RINCIAN 303 BERKODE 7,8,9;
1206070033000300;;59;;RINCIAN 303 BERKODE 7,8,9;
1206070033000300;;65;;RINCIAN 303 BERKODE 7,8,9;
1206070037000300;;4;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206070037000300;;12;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206070040000200;;45;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 7
1206080018000200;;5;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 8
1206080018000200;;10;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 7
1206080031000100;;88;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206080034000100;;11;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206081001000100;;32;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206081001000300;;1;;RINCIAN 303 BERKODE 7,8,9;DOKUMEN TIDAK DI IPDS
1206081004000300;;31;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 8
1206081008000100;;38;;RINCIAN 303 BERKODE 7,8,9;SESUAI BERKODE 8
1206081013000200;;40;;RINCIAN 303 BERKODE 7,8,9;
1206081015000100;;2;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206081015000100;;34;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206081017000400;;8;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206081017000400;;14;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206081017000400;;19;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206082002000100;;8;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206082002000100;;12;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206082002000100;;21;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206082002000100;;51;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206082002000200;;6;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206083001000100;;36;;RINCIAN 303 BERKODE 7,8,9;SUDAH DIPERBAIKI
1206083001000100;;39;;RINCIAN 303 BERKODE 7,8,9;SESUAI
1206083015000100;;4;;RINCIAN 303 BERKODE 7,8,9;SESUAI KODE 8
1206030006000100;;54;;RINCIAN 306A;SESUAI KODE 9
1206030006000100;;55;;RINCIAN 306A;SESUAI KODE 9
1206030006000100;;56;;RINCIAN 306A;SESUAI KODE 9
1206030006000100;;57;;RINCIAN 306A;SESUAI KDOE 9
1206030006000100;;58;;RINCIAN 306A;SESUAI KODE 9
1206030006000100;;59;;RINCIAN 306A;SESUAI KODE 9
1206030006000100;;60;;RINCIAN 306A;SESUAI KODE 9
1206030006000100;;61;;RINCIAN 306A;SUDAH DIPERBAIKI
1206030007000200;;35;;RINCIAN 306A;SESUAI KODE 7
1206030017000300;;98;;RINCIAN 306A;SESUAI KODE 9
1206030023000200;;26;;RINCIAN 306A;SESUAI KODE 9
1206030025000300;;13;;RINCIAN 306A;SESUAI KODE 11
1206030025000300;;18;;RINCIAN 306A;SESUAI KODE 11
1206030025000300;;56;;RINCIAN 306A;SESUAI KODE 11
1206030025000300;;63;;RINCIAN 306A;SESUAI KODE 11
1206030025000300;;90;;RINCIAN 306A;SESUAI KODE 11
1206030025000300;;118;;RINCIAN 306A;SESUAI KODE 11
1206030027000300;;15;;RINCIAN 306A;SESUAI KODE 4
1206030031000300;;58;;RINCIAN 306A;SESUAI KODE 4
1206030031000300;;69;;RINCIAN 306A;SESUAI KODE 4
1206030033000100;;36;;RINCIAN 306A;SESUAI KODE 11
1206030034000400;;29;;RINCIAN 306A;sesuai berkode 3
1206040011000400;;15;;RINCIAN 306A;
1206040023000100;;60;;RINCIAN 306A;DIPERBAIKI KODE 4
1206050023000100;;1;;RINCIAN 306A;
1206050023000100;;2;;RINCIAN 306A;
1206050023000100;;3;;RINCIAN 306A;
1206050023000100;;4;;RINCIAN 306A;
1206050023000100;;5;;RINCIAN 306A;
1206050023000100;;6;;RINCIAN 306A;
1206050023000100;;7;;RINCIAN 306A;
1206050023000100;;8;;RINCIAN 306A;
1206050023000100;;9;;RINCIAN 306A;
1206050023000100;;10;;RINCIAN 306A;
1206050023000100;;11;;RINCIAN 306A;
1206050023000100;;12;;RINCIAN 306A;
1206050023000100;;13;;RINCIAN 306A;
1206050023000100;;14;;RINCIAN 306A;
1206050023000100;;15;;RINCIAN 306A;
1206050023000100;;16;;RINCIAN 306A;
1206050023000100;;17;;RINCIAN 306A;
1206050023000100;;18;;RINCIAN 306A;
1206050023000100;;19;;RINCIAN 306A;
1206050023000100;;20;;RINCIAN 306A;
1206050023000100;;21;;RINCIAN 306A;
1206050023000100;;22;;RINCIAN 306A;
1206050024000100;;1;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;2;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;3;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;4;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;5;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;6;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;7;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;8;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;9;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;10;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;11;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;12;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;13;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;14;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;15;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;16;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;17;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;18;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;19;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;20;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;21;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;22;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;23;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;24;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;25;;RINCIAN 306A;SESUAI KODE 3
1206050024000100;;26;;RINCIAN 306A;SESUAI KODE 3
1206050026000200;;17;;RINCIAN 306A;SESUAI
1206050026000200;;27;;RINCIAN 306A;SESUAI
1206051014000300;;31;;RINCIAN 306A;SESUAI KODE 4
1206051015000300;;5;;RINCIAN 306A;sesuai kode 9
1206051015000300;;6;;RINCIAN 306A;sesuai kode 9
1206051015000300;;39;;RINCIAN 306A;sesuai kode 9
1206051015000300;;42;;RINCIAN 306A;sesuai kode 9
1206051015000300;;43;;RINCIAN 306A;sesuai kode 9
1206051015000300;;44;;RINCIAN 306A;sesuai kode 9
1206051015000300;;47;;RINCIAN 306A;sesuai kode 9
1206051015000300;;48;;RINCIAN 306A;sesuai kode 9
1206051015000300;;49;;RINCIAN 306A;sesuai kode 9
1206051015000300;;50;;RINCIAN 306A;sesuai kode 9
1206051015000300;;57;;RINCIAN 306A;sesuai kode 9
1206051015000300;;58;;RINCIAN 306A;sesuai kode 9
1206051015000300;;60;;RINCIAN 306A;sesuai kode 9
1206051015000300;;62;;RINCIAN 306A;sesuai kode 9
1206051015000300;;66;;RINCIAN 306A;sesuai kode 9
1206051015000300;;68;;RINCIAN 306A;sesuai kode 9
1206051015000300;;70;;RINCIAN 306A;sesuai kode 9
1206052007000500;;46;;RINCIAN 306A;SESUAI KODE 7
1206060003000100;;1;;RINCIAN 306A;SESUAI KODE 9
1206060011000300;;12;;RINCIAN 306A;
1206060011000300;;37;;RINCIAN 306A;
1206060011000300;;40;;RINCIAN 306A;
1206060026000100;;1;;RINCIAN 306A;SESUAI KODE 9
1206060026000100;;2;;RINCIAN 306A;SESUAI KODE 9
1206060026000100;;10;;RINCIAN 306A;SESUAI KODE 7
1206060026000100;;19;;RINCIAN 306A;SESUAI KODE 7
1206060026000100;;31;;RINCIAN 306A;SESUAI KODE 7
1206060026000100;;35;;RINCIAN 306A;SESUAI KODE 7
1206060026000100;;40;;RINCIAN 306A;SESUAI KODE 7
1206060026000100;;42;;RINCIAN 306A;SESUAI KODE 7
1206060026000100;;43;;RINCIAN 306A;SESUAI KODE 9
1206060026000100;;44;;RINCIAN 306A;SESUAI KODE 9
1206060026000100;;45;;RINCIAN 306A;SESUAI KODE 9
1206060026000100;;46;;RINCIAN 306A;SESUAI KODE 9
1206060026000100;;50;;RINCIAN 306A;SESUAI KODE 7
1206060028000100;;16;;RINCIAN 306A;SESUAI
1206060028000100;;17;;RINCIAN 306A;SESUAI
1206060028000100;;18;;RINCIAN 306A;SESUAI
1206070012000100;;34;;RINCIAN 306A;SESUAI BERKODE 9
1206070012000100;;38;;RINCIAN 306A;SESUAI BERKODE 9
1206070012000100;;39;;RINCIAN 306A;SESUAI BERKODE 9
1206070012000100;;65;;RINCIAN 306A;SESUAI BERKODE 9
1206070012000100;;108;;RINCIAN 306A;SESUAI BERKODE 9
1206070033000300;;50;;RINCIAN 306A;SESUAI BERKODE 9
1206070033000300;;51;;RINCIAN 306A;SESUAI BERKODE 9
1206071009000200;;6;;RINCIAN 306A;
1206071009000200;;7;;RINCIAN 306A;
1206071009000200;;10;;RINCIAN 306A;
1206071009000200;;11;;RINCIAN 306A;
1206071009000200;;14;;RINCIAN 306A;
1206071009000200;;17;;RINCIAN 306A;
1206071009000200;;19;;RINCIAN 306A;
1206071009000200;;20;;RINCIAN 306A;
1206071009000200;;21;;RINCIAN 306A;
1206071009000200;;22;;RINCIAN 306A;
1206071009000200;;23;;RINCIAN 306A;
1206071009000200;;24;;RINCIAN 306A;
1206071009000200;;25;;RINCIAN 306A;
1206071009000200;;26;;RINCIAN 306A;
1206071009000200;;27;;RINCIAN 306A;
1206071009000200;;28;;RINCIAN 306A;
1206071009000200;;29;;RINCIAN 306A;
1206071009000200;;30;;RINCIAN 306A;
1206071010000400;;68;;RINCIAN 306A;sesuai berkode 8
1206072002000200;;12;;RINCIAN 306A;SESUAI KODE 11
1206072002000200;;21;;RINCIAN 306A;SESUAI KODE 11
1206072002000200;;38;;RINCIAN 306A;SESUAI KODE 11
1206072002000200;;50;;RINCIAN 306A;SESUAI KODE 11
1206072002000200;;59;;RINCIAN 306A;SESUAI KODE 11
1206072004000300;;28;;RINCIAN 306A;SESUAI KODE4
1206072014000200;;1;;RINCIAN 306A;
1206072014000200;;2;;RINCIAN 306A;
1206072014000200;;3;;RINCIAN 306A;
1206072014000200;;4;;RINCIAN 306A;
1206073008000100;;12;;RINCIAN 306A;
1206073008000100;;77;;RINCIAN 306A;
1206080018000200;;39;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;1;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;2;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;3;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;4;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;5;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;6;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;7;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;8;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;9;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;10;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;11;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;12;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;13;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;14;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;15;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;16;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;17;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;18;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;19;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;20;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;21;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;22;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;23;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;24;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;25;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;26;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;27;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;28;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;29;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;30;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;31;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;32;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;33;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;34;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;35;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;36;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;37;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;38;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;39;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;40;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;41;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;42;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;43;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;44;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;45;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;46;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;47;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;48;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;49;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;50;;RINCIAN 306A;SESUAI KODE 9
1206080026000200;;51;;RINCIAN 306A;SESUAI KODE 9
1206081001000100;;1;;RINCIAN 306A;
1206081001000100;;2;;RINCIAN 306A;
1206081001000100;;3;;RINCIAN 306A;
1206081001000100;;4;;RINCIAN 306A;
1206081001000100;;5;;RINCIAN 306A;
1206081001000100;;6;;RINCIAN 306A;
1206081001000100;;7;;RINCIAN 306A;
1206081001000100;;8;;RINCIAN 306A;
1206081001000100;;9;;RINCIAN 306A;
1206081001000100;;10;;RINCIAN 306A;
1206081001000100;;11;;RINCIAN 306A;
1206081001000100;;12;;RINCIAN 306A;
1206081001000100;;13;;RINCIAN 306A;
1206081001000100;;14;;RINCIAN 306A;
1206081001000100;;15;;RINCIAN 306A;
1206081001000100;;16;;RINCIAN 306A;
1206081001000100;;17;;RINCIAN 306A;
1206081001000100;;18;;RINCIAN 306A;
1206081001000100;;19;;RINCIAN 306A;
1206081001000100;;20;;RINCIAN 306A;
1206081001000100;;21;;RINCIAN 306A;
1206081001000100;;22;;RINCIAN 306A;
1206081001000100;;23;;RINCIAN 306A;
1206081001000100;;24;;RINCIAN 306A;
1206081001000100;;25;;RINCIAN 306A;
1206081001000100;;26;;RINCIAN 306A;
1206081001000100;;27;;RINCIAN 306A;
1206081001000100;;28;;RINCIAN 306A;
1206081001000100;;29;;RINCIAN 306A;
1206081001000100;;30;;RINCIAN 306A;
1206081001000100;;31;;RINCIAN 306A;
1206081001000100;;33;;RINCIAN 306A;
1206081001000100;;34;;RINCIAN 306A;
1206081001000100;;35;;RINCIAN 306A;
1206081001000100;;37;;RINCIAN 306A;
1206081001000200;;1;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;2;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;3;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;4;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;5;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;6;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;7;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;8;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;9;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;10;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;11;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;12;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;13;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;14;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;15;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;16;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;17;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;18;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;19;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;20;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;21;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;22;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;23;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;25;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;26;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;28;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;29;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;30;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;31;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;32;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;33;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;34;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;35;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;36;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;37;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;38;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;39;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;40;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;41;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;42;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;43;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;44;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;45;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;46;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;47;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;48;;RINCIAN 306A;SESUAI KODE 9
1206081001000200;;49;;RINCIAN 306A;SESUAI KODE 9
1206081002000300;;1;;RINCIAN 306A;
1206081002000300;;2;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;3;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;4;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;5;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;6;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;7;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;8;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;9;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;10;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;11;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;12;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;13;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;14;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;15;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;16;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;17;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;18;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;19;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;20;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;21;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;22;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;23;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;24;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;25;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;26;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;27;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;28;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;29;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;30;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;31;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;32;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;33;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;34;;RINCIAN 306A;SESUAI BERKODE 9
